product_title,average_rating,total_reviews,review_author,review_rating,review_date,review_text
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,1-May-21,"I love this product, it's wonderful, it's noiseless to me and when I'm walking I can't do without them."
Apple AirPods with Charging Case (Wired),4.8,26820,Andrea Caraveo,5,29-May-21,"Definelty over prized but they do their job , although the battery runs out really quickly you get about 4 hours of use but they also charge pretty quickly like in 7 minutes they are console charged again."
Apple AirPods with Charging Case (Wired),4.8,26820,Dani California,5,21-Apr-21,"Great sound quality, super easy to use, set up, charge."
Apple AirPods with Charging Case (Wired),4.8,26820,Claire O,5,31-May-21,"The product actually can on time, I’m actually really happy with this purchase. I wanted to get refurbished AirPods, but got scammed. And so ended up buying it brand new. For anyone wondering if they should get brand new or refurbished, choose brand new. It’s worth it!"
Apple AirPods with Charging Case (Wired),4.8,26820,K.R,5,3-May-21,"Sound quality is OK. My husband has the pro AirPods and his definitely sound better. These are not noise cancelling! They stay in my ears as I walk in the neighborhood, trying to lose the Covid15 pounds I gained. They charge up quickly."
Apple AirPods with Charging Case (Wired),4.8,26820,Shelia Metcalf,5,1-Jun-21,Worked perfect
Apple AirPods with Charging Case (Wired),4.8,26820,Chavie Kayi,5,31-May-21,I love everything about this AirPods.
Apple AirPods with Charging Case (Wired),4.8,26820,Victoria Jade,5,26-Apr-21,I was most worried about them being “dirty” like some reviews said. They were sealed like new. Perfect condition. I feel like you know what you’re gonna get. They’re AirPods. I wish they went louder but that’s just preference.
Apple AirPods with Charging Case (Wired),4.8,26820,Arthur E.,3,2-Jun-21,"I loved these AirPods when I first bought them. You need to realize that they have a short lifespan. After one year, the right AirPod's voice feature no longer worked. After 18 months, the fully charged left AirPod has a talk time of between 15 and 25 minutes. Very disappointed in the AirPod reliability."
Apple AirPods with Charging Case (Wired),4.8,26820,Beto,5,20-Apr-21,La calidad del sonido es muy buena la cancelación de ruido también y la batería eficiente.
Apple AirPods with Charging Case (Wired),4.8,26820,nnenna uche-abba,5,8-Apr-21,"I bought these for my daughters for Christmas, it has been 5 months since I bought this. They said they love it, it came in nice packaging and it was definitely worth my money."
Apple AirPods with Charging Case (Wired),4.8,26820,Ashley,1,16-Apr-21,These are fake air pods. I bought them for my mom who lives out of state and she just came to visit and I tried her air pods and you can barley hear out of them and they cut out if you move your head. BUYER BEWARE!!
Apple AirPods with Charging Case (Wired),4.8,26820,Robert Ft. Lauderdale,5,8-Apr-21,Not noise canceling
Apple AirPods with Charging Case (Wired),4.8,26820,Maymie Sally B. Romano,5,17-Apr-21,"FOR Lightweight, comfortable design Faster connection on iOS devices Hands-free Siri integration Good audio quality AGAINST Limited controls No equalizer Lacks ambient listening mode"
Apple AirPods with Charging Case (Wired),4.8,26820,William Ireland,4,8-Apr-21,They are nice and perfect for me
Apple AirPods with Charging Case (Wired),4.8,26820,Tee Kay,5,16-May-21,It works perfectly fine and battery life of the AirPods and case last pretty long! Depends how long you use your AirPods but it can last for a couple hours and the case lasts for about 2 days.
Apple AirPods with Charging Case (Wired),4.8,26820,JOSSELYN TORRES,5,9-Apr-21,"llego inmediatamente el producto aun cuando debía llegar en mñas tiempo, todo bien, funciona correctamente."
Apple AirPods with Charging Case (Wired),4.8,26820,nicole lynch,1,15-Apr-21,Good quality sound most of the time. Right AirPod stopped working after a few months.
Apple AirPods with Charging Case (Wired),4.8,26820,Anonymous,5,29-May-21,"The AirPod case itself dies a lot faster than my last one and takes a longer time to charge, and it doesn’t cancel out any noise. These aren’t noise canceling AirPods though, if you want the noise canceling ones you should go for the AirPod pros."
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,2-May-21,Excellent product
Apple AirPods with Charging Case (Wired),4.8,26820,James E Marnell,5,10-May-21,They sound clear with great bass……they chime when you place them in your ear…..the speaker on your phone is turned off automatically. You get what you pay for!!!
Apple AirPods with Charging Case (Wired),4.8,26820,Katrina,1,21-May-21,"I purchased these airpods in November. A few months later, the left airpod stopped working. I brought this to an Apple Store for repair. The gentleman at the Genius Bar said that based on the serial number, this airpod had already been ""replaced"" in the past, and could therefore not be fixed. He was nice enough to send in a request to have this error fixed, but, I will need to wait about a week until it can be replaced despite being well into the 1 year warrenty. Massive inconvenience. I am so disappointed Apple didn't do anything to remedy faster."
Apple AirPods with Charging Case (Wired),4.8,26820,Pam Elrod,5,10-Apr-21,Love my AirPods!!! Battery life is great!
Apple AirPods with Charging Case (Wired),4.8,26820,jose,5,16-Apr-21,Excellent
Apple AirPods with Charging Case (Wired),4.8,26820,Alexander,5,14-Apr-21,Best pair I have had for a good price
Apple AirPods with Charging Case (Wired),4.8,26820,Charlie M,5,22-May-21,Love these. I’ve had other generic wireless head phones but they don’t compare next to these. I mainly use them to talk on the phone while driving and the sound quality is great. Battery life is decent. But the fit is a little loose for my ears. And there is really no noise cancellation.
Apple AirPods with Charging Case (Wired),4.8,26820,Sasha,5,25-Apr-21,"i loveeeee the airpods! they worked instantly as soon as i opened them, they connected to my phone & i was on the go! i tell everybody to get them on here."
Apple AirPods with Charging Case (Wired),4.8,26820,Chad,1,13-May-21,Quit charging after 2 months
Apple AirPods with Charging Case (Wired),4.8,26820,Dennis Leiva,5,8-Apr-21,Nice love
Apple AirPods with Charging Case (Wired),4.8,26820,Ana,5,8-Apr-21,Me encanta!!
Apple AirPods with Charging Case (Wired),4.8,26820,Shawna,3,10-Apr-21,Wish I had bought the next gen bc these keep falling out of my ears. One has a small crack in it from a fall.
Apple AirPods with Charging Case (Wired),4.8,26820,Alex Gantz,5,17-May-21,The sound quality noise cancellation and the battery life is excellent
Apple AirPods with Charging Case (Wired),4.8,26820,redhead3,5,29-Apr-21,Awesome! Love these!
Apple AirPods with Charging Case (Wired),4.8,26820,Edwin Aparicio,1,20-May-21,"Never received an order like this, box came open not plastic wrap around box. For my surprise airpods are used, dirty."
Apple AirPods with Charging Case (Wired),4.8,26820,Jamie Winter,1,18-May-21,"They don’t work, one of them doesn’t even get acknowledged by the case and then it cut off sound when I tried to call with just one earbud."
Apple AirPods with Charging Case (Wired),4.8,26820,chrisyu84,5,29-May-21,"Sounds good.Easy to use.and battery life is long.I use few months later .easy to finish the battery.I mean less time for using.Also I choose this one ,because this kind of design good for my ears not feel hurt so much.The pro one I can’t wear more than 30mins.This one I can wear minimum 4 hours or more.Thanks."
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,15-May-21,I love them. They work great and have a good battery life.
Apple AirPods with Charging Case (Wired),4.8,26820,Shaun Nomura,1,17-Apr-21,"The product is solid. No complaints here. However this product arrived almost a month over the expected arrival date. Meaning it took even longer from the day I ordered it. When I got the package I had to idea what it was since I filed a complaint 2 weeks prior. Other than that the product is fine, but this is for the low review"
Apple AirPods with Charging Case (Wired),4.8,26820,Arlene Haycox,5,1-Jun-21,Love the sound quality- I got some knock offs but I can’t stand the sound quality so I finally got these and I’m sold. Love them.
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,8-Apr-21,Great exactly what we expected.
Apple AirPods with Charging Case (Wired),4.8,26820,Mickey,5,8-Apr-21,Kids love em
Apple AirPods with Charging Case (Wired),4.8,26820,Elijah Dickerson,5,29-Apr-21,Epic
Apple AirPods with Charging Case (Wired),4.8,26820,Heidi and Eddie,1,3-May-21,Product only worked on right side. Got technical support from a website. Left side started working intermittently then stopped. Returned next day for full refund.
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,4,17-Apr-21,Good
Apple AirPods with Charging Case (Wired),4.8,26820,Y R,5,26-May-21,Muy lindos mi hijo esta feliz
Apple AirPods with Charging Case (Wired),4.8,26820,Lena,5,19-May-21,I just recieved them. I was nervous somebody was gonna take them off my porch but didnt happen. They came uncharged but i will wait till the morning to check the audio quality.
Apple AirPods with Charging Case (Wired),4.8,26820,Wanda M.,5,26-May-21,For all my wireless needs.
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,22-Apr-21,I love these ear buds. Usually headphones hurt my ears but these don’t. The sound it great too!
Apple AirPods with Charging Case (Wired),4.8,26820,AnthonyMD,5,20-Apr-21,"Works great and easy to use, no issues or problems. Replacement for the prior one that was stolen."
Apple AirPods with Charging Case (Wired),4.8,26820,dylan york,1,28-Apr-21,Item came broken
Apple AirPods with Charging Case (Wired),4.8,26820,Mr_Marshall,1,1-May-21,"After a month of regular use, these AirPods will begin to show faulty behavior. More often now when taking the AirPods out of the case and putting them into my ears, one AirPod does not work. So, then I have to constantly place them both back into the case, close the cover, and start over again; or disconnect the AirPods and re-connect them through bluetooth. This is extremely frustrating and inconvenient when you need them to work. Apple needs to ensure that their products can perform even basic functions as intended before releasing them to the consumer market - totally useless, defective tech."
Apple AirPods with Charging Case (Wired),4.8,26820,Dyago Flores,5,16-Apr-21,Absolutely love my AirPods! Use them to focus on school or when I want to go hoop! Can use them for anything!
